"ID";"Tipo";"Estado";"Data da solicitação";"Software/componente";"Assunto";"Autor";"Idade";"Data do fechamento"
"CHG-2509";"Mudança";"OFF";"03/06/2011";"Sicopri";"Acrescentar o campo Observações no diagrama de processos";"Carlos Fim";12;"15/06/2011"
"CHG-2510";"Mudança";"OFF";"03/06/2011";"Sicopri";"Redimensionar as colunas do grid";"Carlos Fim";283;"12/03/2012"
"BUG-2511";"Falha/erro";"OFF";"03/06/2011";"Facture-e";"NFe com IPI";"Breno";12;"15/06/2011"
"BUG-2512";"Falha/erro";"OFF";"03/06/2011";"Sicopri";"Botões ocultos no gráfico de produção";"Carlos Fim";12;"15/06/2011"
"CHG-2513";"Mudança";"OFF";"03/06/2011";"Sicopri";"Remover a integração com o SICOI";"Carlos Fim";319;"17/04/2012"
"CHG-2514";"Mudança";"OFF";"03/06/2011";"Sicopri";"Remover a integração com o DIEF";"Carlos Fim";319;"17/04/2012"
"BUG-2519";"Falha/erro";"OFF";"06/06/2011";"School (web)";"Falha na geração do relatório quantitativo e gráfico";"Diego";35;"11/07/2011"
"CHG-2524";"Mudança";"OFF";"07/06/2011";"Facture-e";"Preparar o sistema para executar em outros estados";"Carlos Fim";27;"04/07/2011"
"BUG-2525";"Falha/erro";"OFF";"07/06/2011";"Facture-e";"Erro ao inserir data inválida no histórico do produto";"Carlos Fim";27;"04/07/2011"
"CHG-2530";"Mudança";"OFF";"08/06/2011";"Sicopri";"Percentual nos gráficos em ""pizza""";"Diego";278;"12/03/2012"
"CHG-2531";"Mudança";"OFF";"08/06/2011";"Sicopri";"Adequação ao layout da FACA";"Diego";7;"15/06/2011"
"BUG-2538";"Falha/erro";"OFF";"10/06/2011";"Sicopri";"Controle de processos - cadastro de sócios";"Evandro";48;"27/07/2011"
"CHG-2540";"Mudança";"OFF";"10/06/2011";"Facture-e";"Cor da legenda nos filtros predefinidos";"Carlos Fim";248;"13/02/2012"
"CHG-2541";"Mudança";"OFF";"10/06/2011";"Monnae";"Criar legenda nos módulos que usam cores";"Carlos Fim";130;"17/10/2011"
"BUG-2544";"Falha/erro";"OFF";"10/06/2011";"Facture-e";"O campo ""Série/Modelo/AIDF"" fica em branco na emissão de nota fiscal e o sistema emite uma mensagem de erro.";"Flávio Delesposte";25;"04/07/2011"
"BUG-2546";"Falha/erro";"OFF";"10/06/2011";"School (desktop)";"Erro ao gerar resultado final";"Gabrielle";32;"12/07/2011"
"NEW-2547";"Nova funcionalidade";"OFF";"13/06/2011";"Facture-e";"Mostrar o progresso no envio de NF por e-mail";"Breno";22;"04/07/2011"
"BUG-2548";"Falha/erro";"OFF";"13/06/2011";"Facture-e";"Erro ao enviar uma Nota Fiscal Complementar";"Uiaciane";22;"04/07/2011"
"BUG-2549";"Falha/erro";"OFF";"13/06/2011";"Facture-e";"Mensagem não tratada ao Consultar Situação da Nota Fiscal não autorizada";"Uiaciane";36;"18/07/2011"
"CHG-2587";"Mudança";"OFF";"13/06/2011";"School (desktop)";"Alteração da Ficha Descritiva";"Christopher";147;"09/11/2011"
"BUG-2554";"Falha/erro";"OFF";"14/06/2011";"Facture-e";"Não encontrado registro tipo 50 correspondente no Sintegra.";"Uiaciane";2;"15/06/2011"
"BUG-2555";"Falha/erro";"OFF";"14/06/2011";"Facture-e";"Item fora de ordem no registro 51";"Uiaciane";2;"15/06/2011"
"BUG-2560";"Falha/erro";"OFF";"14/06/2011";"Facture-e";"Alteração de banco de dados nas configurações do sistema";"Breno";21;"04/07/2011"
"BUG-2564";"Falha/erro";"OFF";"14/06/2011";"School (web)";"Erro de Grafia";"Carlos Henrique";92;"08/09/2011"
"BUG-2566";"Falha/erro";"OFF";"15/06/2011";"School (desktop)";"Falha na impressão do Relatório de Notas da Turma";"Gabrielle";28;"12/07/2011"
"CHG-2567";"Mudança";"OFF";"15/06/2011";"Sicopri";"Validação do campo data emissão";"Leandro";271;"12/03/2012"
"CHG-2568";"Mudança";"OFF";"15/06/2011";"Sicopri";"campo cnpj da empresa";"Leandro";42;"27/07/2011"
"BUG-2582";"Falha/erro";"OFF";"15/06/2011";"Facture-e";"Mensagem de erro ao consultar a data de emissão da Nota Fiscal";"Flávio Delesposte";19;"04/07/2011"
"BUG-2583";"Falha/erro";"OFF";"15/06/2011";"Facture-e";"Erro de validação no campo do número da nota fiscal";"Flávio Delesposte";19;"04/07/2011"
"BUG-2584";"Falha/erro";"OFF";"15/06/2011";"Facture-e";"Mensagem de erro ""Cannot focus a disabled or invisible window"" na tela de ""Natureza da operação""";"Flávio Delesposte";19;"04/07/2011"
"BUG-2585";"Falha/erro";"OFF";"15/06/2011";"School (desktop)";"Erro ao salvar disciplina na Série do Histórico";"Gabrielle";27;"12/07/2011"
"BUG-2586";"Falha/erro";"OFF";"16/06/2011";"Facture-e";"Erro ao cadastrar uma Nota Fiscal de Entrada com quantidade igual a zero.";"Uiaciane";19;"04/07/2011"
"BUG-2589";"Falha/erro";"OFF";"16/06/2011";"School (desktop)";"Erro ao gerar Boletim Escolar";"Uiaciane";26;"12/07/2011"
"CHG-2591";"Mudança";"OFF";"16/06/2011";"Monnae";"Cadastro de Clientes incluir Campo Região";"Marco Aurélio";123;"17/10/2011"
"BUG-2592";"Falha/erro";"OFF";"17/06/2011";"Sicopri";"Erro no componente de filtro da tela de Notas Fiscais";"Flávio Delesposte";447;"05/09/2012"
"CHG-2593";"Mudança";"OFF";"17/06/2011";"Sicopri";"Alteração no controle de processos no cadastro de produtores";"Christopher";269;"12/03/2012"
"NEW-2594";"Nova funcionalidade";"ADI";"17/06/2011";"Geagro";"Marcação de produtores sem bloco";"Christopher";670;
"CHG-2595";"Mudança";"OFF";"17/06/2011";"Sicopri";"Alteração no layout das janelas da aba cadastro";"Christopher";31;"18/07/2011"
"BUG-2596";"Falha/erro";"OFF";"17/06/2011";"Facture-e";"Erro ao abrir arquivo XML da NF-e";"Flávio Delesposte";18;"04/07/2011"
"BUG-2598";"Falha/erro";"OFF";"17/06/2011";"Facture-e";"Mensagem de erro informando que a NFe não foi enviada";"Flávio Delesposte";18;"04/07/2011"
"BUG-2599";"Falha/erro";"OFF";"17/06/2011";"Facture-e";"Mensagem de erro informando ""NFe Já autorizada para uso""";"Flávio Delesposte";18;"04/07/2011"
"BUG-2600";"Falha/erro";"OFF";"17/06/2011";"School (desktop)";"Falha ao incluir série do curso EJA";"Gabrielle";25;"12/07/2011"
"REF-2602";"Refatoração";"OFF";"17/06/2011";"School (desktop)";"Recuperar o código da ata ao abrir a série do histórico";"Gabrielle";146;"09/11/2011"
"NEW-2604";"Nova funcionalidade";"OFF";"20/06/2011";"Sicopri";"Manter data de emissão no cadastro de Notas Fiscais";"Robson Pacífico";263;"08/03/2012"
"NEW-2606";"Nova funcionalidade";"OFF";"20/06/2011";"Facture-e";"Configuração para operações com movimentação de estoque";"Breno";14;"04/07/2011"
"BUG-2607";"Falha/erro";"OFF";"21/06/2011";"Facture-e";"Erro no conhecimento de transporte devido a probelma em uma trigger";"Breno";14;"04/07/2011"
"BUG-2608";"Falha/erro";"OFF";"21/06/2011";"Facture-e";"O sistema está permitindo burlar a regra de impedir operações que gerem saldo negativo em estoque.";"Flávio Delesposte";267;"14/03/2012"
"NEW-2621";"Nova funcionalidade";"OFF";"22/06/2011";"Facture-e";"Realizar tratamento na mensagem que é exibida quando o município do emitente não pertence ao seu estado";"Flávio Delesposte";90;"20/09/2011"
"NEW-2622";"Nova funcionalidade";"OFF";"22/06/2011";"Facture-e";"Padronizar o valor máximo do total da nota fiscal com o valor máximo do total da soma das duplicatas.";"Flávio Delesposte";236;"13/02/2012"
"CHG-2623";"Mudança";"OFF";"22/06/2011";"Facture-e";"Revisar as opções /campos da tela de itens da nota fiscal.";"Flávio Delesposte";250;"27/02/2012"
"BUG-2624";"Falha/erro";"OFF";"22/06/2011";"Facture-e";"Ao excluir um item dos itens da NF-e de saída, o mesmo não aparece novamente na lista de produtos passiveis de serem incluídos na NF-e.";"Flávio Delesposte";239;"15/02/2012"
"BUG-2625";"Falha/erro";"OFF";"22/06/2011";"Facture-e";"No menu “Configurações”, as teclas de atalho da guia “Séries” não estão funcionando.";"Flávio Delesposte";12;"04/07/2011"
"NEW-2633";"Nova funcionalidade";"OFF";"22/06/2011";"Facture-e";"Impedir operações que gerem saldo negativo no estoque";"Flávio Delesposte";386;"12/07/2012"
"BUG-2636";"Falha/erro";"OFF";"22/06/2011";"School (desktop)";"Erro no Relatório de Erros do Censo Escolar";"Uiaciane";20;"12/07/2011"
"NEW-2639";"Nova funcionalidade";"ACE";"24/06/2011";"School (desktop)";"Criar o relatório de professores isentos ao Censo";"Uiaciane";663;
"NEW-2640";"Nova funcionalidade";"ACE";"24/06/2011";"School (desktop)";"Criar o relatório de turmas isentas ao Censo";"Uiaciane";663;
"NEW-2641";"Nova funcionalidade";"ACE";"24/06/2011";"School (desktop)";"Criar o Relatório para apresentar as informações enviadas ao Censo";"Uiaciane";663;
"CHG-2645";"Mudança";"OFF";"27/06/2011";"Monnae";"Incluir automaticamente os Acréscimos/Descontos no Plano de Contas";"Uiaciane";113;"17/10/2011"
"BUG-2647";"Falha/erro";"OFF";"27/06/2011";"Monnae";"Campos referentes a data na emissão de boleto";"Leandro";113;"17/10/2011"
"BUG-2661";"Falha/erro";"OFF";"27/06/2011";"Facture-e";"Na tela de emissão de nota fiscal, ao pressionar a tecla de atalho “CRTL + I”,  o campo “Data de emissão fica em branco”.";"Flávio Delesposte";7;"04/07/2011"
"BUG-2667";"Falha/erro";"OFF";"28/06/2011";"Facture-e";"Erro na Modalidade BC ICMS";"Breno";7;"04/07/2011"
"BUG-2668";"Falha/erro";"OFF";"28/06/2011";"School (desktop)";"Erro ao importar informações do Aluno";"Uiaciane";7;"04/07/2011"
"BUG-2670";"Falha/erro";"OFF";"28/06/2011";"School (desktop)";"Erro ao importar informações da Escola";"Uiaciane";7;"04/07/2011"
"BUG-2671";"Falha/erro";"OFF";"28/06/2011";"School (desktop)";"Erro ao importar informações do Professor";"Uiaciane";7;"04/07/2011"
"BUG-2672";"Falha/erro";"OFF";"28/06/2011";"Facture-e";"Cancelar uma nota fiscal já cancelada";"Breno";16;"14/07/2011"
"BUG-2676";"Falha/erro";"OFF";"28/06/2011";"Facture-e";"Problemas na stored procedure PROCEXCRECNOTASFISCAIS";"Breno";16;"14/07/2011"
"BUG-2678";"Falha/erro";"OFF";"29/06/2011";"Monnae";"Erro ao classificar o código em ordem decrescente do grid Mov. Plano de Contas";"Uiaciane";111;"17/10/2011"
"CHG-2679";"Mudança";"OFF";"29/06/2011";"Facture-e";"Acrescentar razão social ao local de coleta/entrega";"Carlos Fim";83;"20/09/2011"
"BUG-2681";"Falha/erro";"OFF";"30/06/2011";"School (desktop)";"Erro ao cadastrar nota de Recuperação do Aluno";"Uiaciane";13;"12/07/2011"
"BUG-2682";"Falha/erro";"OFF";"30/06/2011";"Facture-e";"Campo Antt";"Leandro";82;"20/09/2011"
"BUG-2683";"Falha/erro";"OFF";"30/06/2011";"Monnae";"Validação dos períodos para os relatórios do sistema.";"Leandro";109;"17/10/2011"
"NEW-2687";"Nova funcionalidade";"OFF";"01/07/2011";"Facture-e";"Obrigatoriedade da informação do código GTIN";"Breno";4;"04/07/2011"
"BUG-2690";"Falha/erro";"OFF";"01/07/2011";"Facture-e";"Registro 54 do Sintegra";"Robson Pacífico";13;"14/07/2011"
"CHG-2696";"Mudança";"OFF";"04/07/2011";"School (desktop)";"Formulários do censo";"Diego";37;"09/08/2011"
"REF-2701";"Refatoração";"OFF";"05/07/2011";"School (desktop)";"Recuperação dos alunos enviados ao censo";"Gabrielle";347;"15/06/2012"
"CHG-2702";"Mudança";"OFF";"05/07/2011";"Monnae";"Descrição ""Nome"" no cadastro de plano de contas desalinhada";"Leandro";105;"17/10/2011"
"CHG-2703";"Mudança";"OFF";"05/07/2011";"School (desktop)";"Assinatura do Boletim";"Leandro";35;"09/08/2011"
"NEW-2704";"Nova funcionalidade";"OFF";"05/07/2011";"Facture-e";"Envio de xml automático";"Leandro";9;"14/07/2011"
"BUG-2705";"Falha/erro";"OFF";"05/07/2011";"Facture-e";"Somatório dos campos no relatório feito no grid";"Leandro";9;"14/07/2011"
"BUG-2706";"Falha/erro";"OFF";"05/07/2011";"Facture-e";"Campo de informações adicionais nos Produtos";"Leandro";9;"14/07/2011"
"BUG-2707";"Falha/erro";"OFF";"05/07/2011";"Facture-e";"Relatório de movimentação dos produtos";"Leandro";9;"14/07/2011"
"BUG-2708";"Falha/erro";"OFF";"05/07/2011";"Facture-e";"Texto que mostra a unidade de medida na aba de estoque do cadastro de produto está sendo suprimido";"Flávio Delesposte";9;"14/07/2011"
"REF-2711";"Refatoração";"OFF";"06/07/2011";"Facture-e";"Utilizar domínios na definição de Stored Procedures";"Carlos Fim";8;"14/07/2011"
"CHG-2715";"Mudança";"OFF";"07/07/2011";"Monnae";"Data da baixa menor que a data de emissão";"Leandro";32;"08/08/2011"
"BUG-2723";"Falha/erro";"OFF";"11/07/2011";"Sicopri";"Campo ""Jogos x Vias"" na AIDF";"Evandro";17;"27/07/2011"
"BUG-2726";"Falha/erro";"OFF";"11/07/2011";"School (desktop)";"Erro na Legenda do Cadastro de Alunos";"Uiaciane";122;"09/11/2011"
"BUG-2727";"Falha/erro";"OFF";"11/07/2011";"Sicopri";"Campo CNPJ da empresa no grid de notas fiscais";"Carlos Fim";17;"27/07/2011"
"CHG-2728";"Mudança";"OFF";"11/07/2011";"School (desktop)";"Aumentar o tamanho dos campos da Ficha de Avaliação Descritiva Individual.";"Uiaciane";122;"09/11/2011"
"NEW-2729";"Nova funcionalidade";"OFF";"11/07/2011";"Sicopri";"Criar no grid de notas Fiscais a coluna para exibir o produto";"Uiaciane";31;"10/08/2011"
"CHG-2730";"Mudança";"OFF";"11/07/2011";"School (desktop)";"Mudança nas validações do Data de Emissão da Certidão Civil do aluno";"Gabrielle";1;"12/07/2011"
"BUG-2732";"Falha/erro";"OFF";"11/07/2011";"Sicopri";"Erro no Relatório de Notas Fiscais Não Enviadas";"Uiaciane";46;"25/08/2011"
"BUG-2733";"Falha/erro";"OFF";"11/07/2011";"Facture-e";"Campo Informações complementares fica em branco";"Flávio Delesposte";3;"15/06/2011"
"BUG-2734";"Falha/erro";"OFF";"11/07/2011";"Facture-e";"Falha no local de entrega da tela de inclusão de nota fiscal.";"Flávio Delesposte";3;"14/07/2011"
"BUG-2735";"Falha/erro";"OFF";"12/07/2011";"Facture-e";"Composição do produto no cadastro de produtos";"Leandro";3;"14/07/2011"
"BUG-2737";"Falha/erro";"OFF";"12/07/2011";"Monnae";"Campo complemento no cadastro de fornecedor";"Leandro";98;"17/10/2011"
"CHG-2742";"Mudança";"OFF";"12/07/2011";"School (desktop)";"Criar uma nova opção de Responsavel da Criança";"Uiaciane";30;"10/08/2011"
"BUG-2743";"Falha/erro";"OFF";"12/07/2011";"Sicopri";"Erro de foco na tela de inclusão de propriedades";"Flávio Delesposte";281;"17/04/2012"
"CHG-2744";"Mudança";"OFF";"12/07/2011";"Sicopri";"Mudança na ordenação do Relatório de Notas Fiscais";"Uiaciane";244;"12/03/2012"
"NEW-2746";"Nova funcionalidade";"OFF";"12/07/2011";"Geagro";"Criar o Gráfico Individual da Produção do Produtor.";"Uiaciane";344;"20/06/2012"
"NEW-2747";"Nova funcionalidade";"OFF";"12/07/2011";"Facture-e";"Criar o Relatório de ICMS";"Uiaciane";70;"20/09/2011"
"BUG-2752";"Falha/erro";"OFF";"12/07/2011";"Facture-e";"Erro no SINTEGRA";"Uiaciane";30;"10/08/2011"
"CHG-2757";"Mudança";"OFF";"12/07/2011";"Sicopri";"Mudança no Relatório de Notas Fiscais";"Tiago";30;"10/08/2011"
"CHG-2762";"Mudança";"OFF";"13/07/2011";"Monnae";"Acertos na interface";"Leandro";97;"17/10/2011"
"BUG-2763";"Falha/erro";"OFF";"13/07/2011";"Facture-e";"Erro na quantidade do item da nota fiscal.";"Flávio Delesposte";80;"30/09/2011"
"BUG-2765";"Falha/erro";"OFF";"14/07/2011";"Sicopri";"Revisar no cadastro de processos a lógica de alteração, seleção dos dados dos sócios.";"Flávio Delesposte";419;"05/09/2012"
"BUG-2766";"Falha/erro";"OFF";"14/07/2011";"Sicopri";"O campo data de inicio das atividades não está salvando.";"Flávio Delesposte";42;"25/08/2011"
"NEW-2769";"Nova funcionalidade";"OFF";"15/07/2011";"Facture-e";"Relatório de ICMS";"Jefferson";33;"16/08/2011"
"BUG-2772";"Falha/erro";"OFF";"15/07/2011";"Sicopri";"Alteração de banco de dados nas configurações do sistema";"Flávio Delesposte";277;"17/04/2012"
"BUG-2785";"Falha/erro";"OFF";"18/07/2011";"Facture-e";"Erro ao tentar realizar o cancelamento do CRTC quando o grid está vazio.";"Flávio Delesposte";75;"30/09/2011"
"CHG-2790";"Mudança";"OFF";"19/07/2011";"Facture-e";"Alterar a coluna CST/CSOSN para apenas CST";"Breno";63;"20/09/2011"
"CHG-2791";"Mudança";"OFF";"19/07/2011";"Facture-e";"Permitir o envio de NF-e com data anterior a data atual";"Breno";63;"20/09/2011"
"NEW-2792";"Nova funcionalidade";"OFF";"19/07/2011";"Facture-e";"Implementar a contingência com SCAN";"Breno";223;"27/02/2012"
"CHG-2818";"Mudança";"OFF";"20/07/2011";"Sicopri";"Relatório de notas fiscais";"Leandro";235;"12/03/2012"
"NEW-2805";"Nova funcionalidade";"OFF";"21/07/2011";"School (desktop)";"Coluna Turno no grid de alunos";"Jefferson";186;"23/01/2012"
"CHG-2806";"Mudança";"OFF";"21/07/2011";"School (desktop)";"Número do INEP na Ficha de Matrícula";"Jefferson";186;"23/01/2012"
"NEW-2807";"Nova funcionalidade";"OFF";"21/07/2011";"School (desktop)";"Migração dos dados para o PAEBES";"Jefferson";186;"23/01/2012"
"CHG-2808";"Mudança";"OFF";"21/07/2011";"School (desktop)";"Lançamento de Faltas mensal";"Jefferson";56;"14/09/2011"
"NEW-2809";"Nova funcionalidade";"OFF";"21/07/2011";"School (desktop)";"Relatório de Freqüência de alunos do Bolsa Famíla.";"Jefferson";56;"14/09/2011"
"CHG-2810";"Mudança";"OFF";"21/07/2011";"Sicopri";"Resumo do processo com assinatura do produtor";"Leandro";232;"08/03/2012"
"BUG-2811";"Falha/erro";"OFF";"21/07/2011";"Sicopri";"Preenchimento da guia talões de notas fiscais";"Leandro";36;"25/08/2011"
"CHG-2814";"Mudança";"OFF";"21/07/2011";"Monnae";"Modificar o local do Cadastro de Usuários";"Carlos Fim";88;"17/10/2011"
"CHG-2815";"Mudança";"OFF";"21/07/2011";"Facture-e";"Modificar o local do Cadastro de Usuários";"Carlos Fim";61;"20/09/2011"
"CHG-2816";"Mudança";"OFF";"21/07/2011";"Monnae";"Baixa com duas formas de pagamento iguais";"Carlos Fim";88;"17/10/2011"
"BUG-2817";"Falha/erro";"OFF";"21/07/2011";"Monnae";"Cancelar transferência de cheque terceiros para caixa";"Carlos Fim";88;"17/10/2011"
"CHG-2820";"Mudança";"OFF";"22/07/2011";"Sicopri";"Incluir o campo Setor no Cadastro de Localidades";"Carlos Fim";271;"17/04/2012"
"CHG-2821";"Mudança";"OFF";"22/07/2011";"Facture-e";"Ajustar a carta de correção para que a mesma seja impressa no formato retrato.";"Flávio Delesposte";60;"20/09/2011"
"CHG-2822";"Mudança";"OFF";"22/07/2011";"Sicopri";"Ajustar o Cadastro de Propriedades de acordo com os novos objetivos do sistema";"Carlos Fim";270;"17/04/2012"
"NEW-2823";"Nova funcionalidade";"OFF";"22/07/2011";"Sicopri";"Cadastro de Recursos";"Carlos Fim";270;"17/04/2012"
"NEW-2824";"Nova funcionalidade";"OFF";"22/07/2011";"Sicopri";"Cadastro de Atividades";"Carlos Fim";270;"17/04/2012"
"NEW-2825";"Nova funcionalidade";"OFF";"22/07/2011";"Sicopri";"Conversão de unidades de medida";"Carlos Fim";270;"17/04/2012"
"CHG-2832";"Mudança";"OFF";"22/07/2011";"Sicopri";"Alteração no Controle de Processos";"Christopher";297;"17/05/2012"
"NEW-2833";"Nova funcionalidade";"OFF";"22/07/2011";"Sicopri";"Nova Funcionalidade no Cadastro de Produtores";"Christopher";231;"12/03/2012"
"BUG-2838";"Falha/erro";"OFF";"26/07/2011";"Facture-e";"Erro ao selecionar CSOSN do produto, sem antes informar o Produto";"Breno";56;"20/09/2011"
"BUG-2839";"Falha/erro";"OFF";"26/07/2011";"Facture-e";"Sintegra Registro 54";"Breno";56;"20/09/2011"
"CHG-2840";"Mudança";"OFF";"26/07/2011";"Sicopri";"Cadastro de pessoas";"Evandro";267;"17/04/2012"
"NEW-2841";"Nova funcionalidade";"OFF";"26/07/2011";"Sicopri";"Integração recebimento de NF-e do SICOP";"Marco Aurélio";230;"12/03/2012"
"NEW-2842";"Nova funcionalidade";"OFF";"26/07/2011";"Sicopri";"Módulo de Gestão Rural";"Evandro";266;"17/04/2012"
"NEW-2843";"Nova funcionalidade";"ADI";"26/07/2011";"Geagro";"Cadastro de pendências";"Evandro";631;
"NEW-2844";"Nova funcionalidade";"OFF";"26/07/2011";"Facture-e";"Implementar operações básicas do CT-e";"Carlos Fim";202;"13/02/2012"
"NEW-2845";"Nova funcionalidade";"OFF";"26/07/2011";"Facture-e";"Implementar a emissão do DACTE";"Carlos Fim";202;"13/02/2012"
"NEW-2846";"Nova funcionalidade";"OFF";"26/07/2011";"Facture-e";"Implementar a integração com o ambiente nacional do CT-e";"Carlos Fim";202;"13/02/2012"
"NEW-2872";"Nova funcionalidade";"OFF";"27/07/2011";"School (desktop)";"Coluna Turno na tela de consulta do aluno";"Leandro";50;"14/09/2011"
"NEW-2873";"Nova funcionalidade";"OFF";"27/07/2011";"Facture-e";"Importação de NFe";"Carlos Fim";55;"20/09/2011"
"NEW-2874";"Nova funcionalidade";"OFF";"27/07/2011";"Facture-e";"Vincular outros documentos fiscais à NF-e";"Carlos Fim";55;"20/09/2011"
"BUG-2877";"Falha/erro";"OFF";"28/07/2011";"Facture-e";"A opção de excluir veículo do cadastro de transportadores não está funcionando corretamente.";"Flávio Delesposte";56;"22/09/2011"
